,BSSE_QGF_204446,BSSE_QGF_204447,BSSE_QGF_204448,BSSE_QGF_204449,BSSE_QGF_204450,BSSE_QGF_204451,BSSE_QGF_204452,BSSE_QGF_204453,BSSE_QGF_204458,BSSE_QGF_204459,BSSE_QGF_204460,BSSE_QGF_204461,BSSE_QGF_204462,BSSE_QGF_204463,BSSE_QGF_204464,BSSE_QGF_204465
ENSG00000138286,899,834,746,1184,986,1121,874,1242,834,1068,607,953,861,849,837,938
ENSG00000227382,18,21,11,15,18,7,17,16,12,10,16,8,12,5,15,9
ENSG00000236756,11,11,8,4,12,6,18,7,7,8,11,2,10,4,13,6
ENSG00000227540,94,95,111,90,152,109,164,90,93,79,101,66,91,102,186,77
ENSG00000200356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221817,917,913,179,1102,1438,1453,427,1351,972,1271,263,959,1145,1031,412,862
ENSG00000237139,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000268584,26,24,20,26,25,24,25,22,26,19,24,30,23,25,19,24
ENSG00000272791,15,11,24,26,22,35,31,39,26,19,16,17,12,12,23,10
ENSG00000271848,8,20,5,14,9,9,10,17,6,10,3,9,2,12,0,8
ENSG00000252072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250959,211,225,82,212,290,268,137,300,197,226,75,174,232,253,108,215
ENSG00000235316,218,249,101,271,320,322,158,295,142,218,81,178,180,293,93,199
ENSG00000176986,9664,11249,15322,13095,15242,16403,11704,15452,9601,10020,9688,9115,9894,14982,11746,11634
ENSG00000196968,1049,1134,4846,1091,1619,1865,1622,1490,1001,1176,1660,869,1119,1570,1531,826
ENSG00000172586,737,653,1602,860,1175,976,1573,1004,823,730,979,811,786,872,1613,997
ENSG00000214655,5486,6934,2782,6339,8468,8840,3873,8602,5759,6566,2900,5221,6050,10194,3802,7579
ENSG00000280238,148,190,80,197,210,243,112,223,152,167,76,132,146,323,132,262
ENSG00000224195,0,0,0,2,2,0,0,1,0,1,0,0,0,4,2,0
ENSG00000229990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000122861,24,26,140,59,45,117,540,28,38,39,215,100,26,141,339,179
LRG_593,24,25,138,59,45,117,536,27,38,39,215,100,26,139,339,178
ENSG00000035403,1439,3008,3396,3608,2692,6206,5498,4996,1570,4069,3369,3819,1625,3820,4450,3410
LRG_383,1432,2994,3389,3588,2676,6189,5486,4976,1563,4044,3366,3799,1619,3813,4438,3401
ENSG00000225761,1,0,1,0,2,0,0,0,0,1,2,0,1,0,0,0
ENSG00000156110,889,940,2442,1089,977,1212,1799,1284,942,1279,1478,1200,875,1062,2212,1530
ENSG00000214629,3,5,8,8,0,5,11,9,11,5,31,4,4,9,8,4
ENSG00000226253,10,15,21,7,20,14,18,15,8,12,17,9,14,16,18,5
ENSG00000206756,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000214626,0,0,0,0,2,0,2,0,0,0,0,1,0,2,0,2
ENSG00000156650,3438,3303,3241,4498,3979,3573,2858,3844,2823,3127,2239,2784,3313,3641,3344,3859
ENSG00000285810,0,0,5,0,0,0,8,2,0,3,15,4,3,2,12,5
ENSG00000156671,1563,1008,2437,1421,1623,1110,1264,1357,1511,1448,1383,1189,1737,1110,1350,1165
ENSG00000232437,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0
ENSG00000165637,1204,820,4246,1041,1377,1061,2538,1166,1312,928,2211,939,1146,1147,2783,1269
ENSG00000226051,0,0,0,1,2,3,0,0,0,0,2,1,0,1,1,1
ENSG00000237149,0,0,3,0,0,0,2,0,0,0,1,2,0,1,5,0
ENSG00000272692,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0
ENSG00000148655,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
ENSG00000279814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207583,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000286715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224948,2,3,4,1,1,0,0,0,1,0,0,0,1,1,1,1
ENSG00000236467,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
ENSG00000225497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213514,4,4,3,1,5,1,0,3,1,4,5,1,0,3,2,1
ENSG00000277981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000228748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233871,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000234612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000274686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000138326,22504,18880,44758,23576,21801,20820,30057,21593,18492,18082,24988,19905,18443,20732,35817,25381
LRG_1145,20857,17624,42849,21925,20318,19798,28998,20269,16993,16610,24067,18803,16877,19747,34683,24474
ENSG00000283096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282863,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
ENSG00000230417,0,0,3,1,0,1,5,0,2,3,4,2,2,1,2,0
ENSG00000229543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108175,2313,2833,6736,3532,4089,3398,4578,2824,2261,2320,3879,1825,2560,3774,3671,3095
ENSG00000108179,2413,2340,5643,2159,3776,2835,4356,2521,2961,2032,3003,1820,1920,2729,4210,2142
ENSG00000235426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000253626,2466,2010,5958,1899,3067,1963,4478,1925,2151,1350,2547,1241,2133,2564,4966,1857
ENSG00000232965,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
ENSG00000122852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000244733,37,19,29,17,27,25,19,34,33,45,26,25,40,13,25,18
ENSG00000272489,1,0,5,0,0,2,0,2,0,0,0,1,1,0,1,1
ENSG00000278616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188199,142,219,52,312,173,222,81,177,133,182,55,133,160,269,77,231
ENSG00000272447,97,92,44,126,107,111,82,108,99,100,62,92,91,112,87,96
ENSG00000228570,149,190,61,306,214,246,131,218,225,260,74,185,145,232,111,189
ENSG00000214695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283913,0,0,2,1,0,0,0,0,0,0,2,0,0,0,1,0
ENSG00000283101,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000242600,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0
ENSG00000273372,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0
ENSG00000235924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133678,573,500,685,498,824,736,665,716,608,590,445,425,591,555,551,491
ENSG00000230171,0,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0
ENSG00000189129,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000237523,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
ENSG00000234382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000279359,0,0,0,0,0,0,0,0,1,5,0,0,2,1,0,0
ENSG00000232950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000122378,107,57,794,151,56,21,274,79,74,46,262,70,38,16,287,53
ENSG00000108219,8732,10238,3674,10833,12308,14806,4641,12358,8953,11223,3257,7597,9547,14928,5114,10990
ENSG00000178217,7,5,5,8,10,15,11,5,7,15,21,5,9,12,13,4
ENSG00000231082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000185737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
ENSG00000207275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000288918,1,1,0,0,0,1,0,1,1,3,2,2,2,2,3,1
ENSG00000223565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212769,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0
ENSG00000165678,5188,3886,10230,4489,6895,5983,9571,5958,5397,4623,6379,4486,5005,5201,9518,5110
ENSG00000188373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000148600,7,12,36,1,10,13,32,9,37,12,62,31,22,52,24,13
ENSG00000148604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229404,0,0,1,0,4,1,0,10,0,0,0,1,2,0,0,0
ENSG00000107771,3605,2440,4136,2612,5138,4894,3665,4529,4354,5200,3793,3936,5253,3388,3545,4066
ENSG00000225423,45,51,83,38,62,62,70,44,66,50,52,33,53,31,67,51
ENSG00000178429,3420,2185,7611,2515,3395,3076,5610,3604,2654,2147,4306,2735,2877,2169,6589,3648
ENSG00000288218,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000287057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224504,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0
ENSG00000230962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000236606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227896,58,76,82,68,103,73,151,87,81,55,68,60,59,65,152,73
ENSG00000289258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000122375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000122367,0,2,1,0,0,4,1,5,2,3,8,5,1,3,3,1
LRG_385,0,2,1,0,0,4,1,5,2,3,8,5,1,3,3,1
ENSG00000107779,311,251,316,258,501,358,364,466,418,406,297,402,410,277,356,384
LRG_298,245,180,266,189,370,277,292,354,315,293,246,284,309,217,290,294
ENSG00000200176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000281974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000173267,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1
ENSG00000148671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271880,72,53,45,65,85,65,85,104,33,34,25,40,56,84,46,51
ENSG00000240089,2,1,4,3,2,1,2,1,4,1,1,3,2,5,0,1
ENSG00000151303,74,55,47,69,89,68,88,106,35,38,33,43,60,87,48,55
ENSG00000272508,2,1,5,4,3,7,9,6,5,1,3,3,3,7,2,6
ENSG00000261011,69,52,41,62,82,64,83,102,29,29,24,33,53,79,46,50
ENSG00000188100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000122376,1333,840,1585,1559,1429,1220,1395,1470,1335,1227,937,1234,1213,819,1520,1149
ENSG00000237280,0,1,1,7,3,1,1,1,3,0,1,0,2,0,1,1
ENSG00000287077,3,2,2,1,1,4,8,7,1,2,7,1,1,1,11,3
ENSG00000184923,96,97,25,209,130,147,53,130,96,116,22,82,93,137,67,135
ENSG00000224914,258,220,115,314,319,355,174,307,276,333,114,251,275,313,186,266
ENSG00000214562,175,175,45,272,191,211,73,201,165,207,55,140,161,220,91,156
ENSG00000237740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000107789,396,230,350,506,435,375,422,580,364,417,276,396,461,321,426,460
ENSG00000225913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234192,1,1,2,2,0,1,0,0,1,1,0,0,0,1,1,1
ENSG00000198682,1,0,8,0,0,1,0,0,2,1,2,2,2,3,0,2
ENSG00000223820,24,15,25,24,40,21,13,20,22,15,12,13,37,25,32,16
ENSG00000171862,3330,2146,3475,3827,3337,3185,3053,3200,2968,3267,2914,3203,3556,2263,3389,3081
ENSG00000289051,15,9,19,14,11,24,14,17,6,8,14,9,11,11,17,30
ENSG00000213613,428,372,923,478,428,536,566,469,309,374,515,371,392,564,658,412
ENSG00000204022,0,0,0,2,2,0,2,0,0,3,0,1,1,0,1,1
ENSG00000182333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204020,0,3,1,7,1,17,0,5,3,12,1,5,0,0,5,0
ENSG00000173239,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000234256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000138134,1191,861,3670,1683,1608,1515,2643,1800,1046,1044,1490,1151,945,856,2609,1160
ENSG00000180139,40,36,4,66,46,60,22,52,29,26,4,14,31,30,18,12
ENSG00000026103,2982,2289,4540,1892,4796,4815,4315,4213,3572,3828,3886,3198,3388,2843,3592,2804
LRG_134,2646,1964,4013,1626,4214,4254,3771,3714,3206,3437,3348,2864,3016,2477,3192,2497
ENSG00000275693,1,0,2,0,2,0,3,3,3,2,3,0,0,0,0,3
ENSG00000283664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233292,1,0,1,0,0,3,2,1,0,0,2,0,0,3,0,0
ENSG00000232110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000119922,162,163,160,1085,143,266,118,258,107,192,143,142,214,173,248,196
ENSG00000119917,43,396,64,3843,104,386,102,79,44,220,99,83,115,274,134,215
ENSG00000224289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204010,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000185745,50,557,5,5777,83,280,27,54,43,318,24,174,142,391,55,324
ENSG00000152778,587,869,272,2616,712,846,338,549,752,1016,371,806,847,934,543,907
ENSG00000234452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232936,1,0,1,0,1,2,2,0,0,0,1,0,0,0,4,0
ENSG00000138182,2074,1056,4157,944,2335,1634,3836,1179,2407,1424,3129,1924,1826,1087,4267,1681
ENSG00000283578,1,0,2,0,0,1,3,0,0,0,0,0,0,1,1,1
ENSG00000232229,14,9,5,12,5,4,1,5,13,6,9,8,10,1,9,7
ENSG00000280560,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228938,79,112,187,93,102,115,117,103,51,60,72,78,83,172,139,136
ENSG00000224750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000289580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000148688,707,467,1392,501,903,712,965,712,725,661,777,543,720,536,1023,625
ENSG00000289512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000220585,13,19,36,9,21,21,15,20,18,18,26,19,16,20,40,9
ENSG00000286981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180628,3125,1670,2439,2399,3083,2200,2041,2318,2711,2747,1779,2376,3578,1939,2266,2163
ENSG00000165338,40,42,106,207,57,57,250,183,36,42,131,238,28,42,138,172
ENSG00000223876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000107854,4653,3982,2805,4571,5659,5787,2996,5305,4469,5414,2219,4134,5331,4499,3236,4370
ENSG00000273497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272817,13,8,10,11,11,10,14,12,9,8,5,3,11,5,13,12
ENSG00000095564,5931,4318,10450,5581,7115,5746,6451,6641,5598,5243,5870,4478,6344,4554,6124,4731
ENSG00000252993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214549,27,21,35,29,37,33,28,20,24,22,21,22,17,39,45,39
ENSG00000213484,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0
ENSG00000105988,219,149,729,146,198,189,491,164,199,134,266,115,166,189,503,167
ENSG00000198060,893,780,1567,1029,1122,1166,1305,1243,911,1043,1075,1043,992,864,1309,967
ENSG00000202297,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000138160,3322,2192,5787,848,3809,3355,5792,1267,3439,1764,4168,2834,2235,2505,7000,3464
ENSG00000264313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152804,3,3,14,3,1,0,0,0,2,0,3,0,1,0,4,0
ENSG00000138190,520,295,568,356,615,530,631,468,534,371,354,329,639,355,753,513
ENSG00000187553,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
LRG_1290,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285846,0,0,41,1,0,1,3,0,0,0,5,0,0,6,0,0
ENSG00000279607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000095596,0,0,44,1,0,1,6,1,0,0,5,0,0,6,1,0
ENSG00000138180,1626,954,4741,283,1976,1492,4345,511,2005,739,3003,1327,1141,1128,4936,1717
ENSG00000186188,3,0,0,1,0,0,0,0,1,0,0,5,1,3,0,0
ENSG00000095464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108231,0,0,0,2,2,1,1,0,2,4,2,5,2,0,0,0
ENSG00000280660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000176273,115,142,264,173,115,109,241,162,124,139,134,111,131,86,259,127
ENSG00000138193,0,0,7,2,0,0,0,3,4,3,4,0,5,1,2,1
ENSG00000234724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108239,1,0,62,2,4,3,15,1,1,4,13,1,0,1,11,7
ENSG00000119969,1310,605,4143,574,1620,925,3479,728,1476,717,2647,952,1171,673,3614,965
ENSG00000244332,73,44,226,44,111,63,194,57,76,46,161,55,59,39,179,47
ENSG00000108242,1,0,2,0,0,3,1,1,1,1,2,1,1,0,2,1
ENSG00000276490,0,0,1,0,0,3,1,1,1,2,2,4,1,0,1,1
ENSG00000165841,0,0,0,4,0,0,0,1,0,3,0,4,0,0,0,4
LRG_584,0,0,0,4,0,0,0,1,0,3,0,4,0,0,0,4
ENSG00000225354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000138109,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
LRG_1195,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
ENSG00000260863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000173124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214362,22,17,39,17,15,9,18,16,21,26,44,14,31,25,16,14
ENSG00000138185,9854,8722,30577,20293,9435,6304,25306,9144,9686,6575,16973,8517,12477,12843,45234,21370
ENSG00000240527,145,119,372,295,115,61,260,118,107,84,241,155,142,107,513,237
ENSG00000270099,744,684,2393,1604,807,547,2191,796,794,483,1219,657,997,1209,3896,1836
ENSG00000188649,88,81,170,525,71,67,139,131,115,137,119,163,97,85,229,260
ENSG00000107443,332,260,405,312,337,276,284,301,306,229,197,241,357,240,368,269
ENSG00000200728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177853,1631,899,1336,1945,1592,1452,1472,1620,1423,1371,1126,1609,1501,720,1656,1609
ENSG00000107447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235677,68,58,287,104,73,76,183,88,63,61,157,47,61,74,218,85
ENSG00000202047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236552,22087,25493,41271,25466,25778,35035,40398,35128,18223,23638,27275,23486,19161,37481,36473,37904
ENSG00000196233,2695,1854,2661,2046,2903,2089,1490,1882,2548,2189,1468,1725,2971,2006,1765,1947
ENSG00000234855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231398,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000277308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000165879,387,472,195,516,456,700,316,685,289,489,248,396,325,710,357,612
ENSG00000225850,1,3,1,7,1,8,5,9,2,1,4,5,0,7,0,5
ENSG00000231970,0,1,0,3,1,0,0,0,0,3,0,0,0,0,1,0
ENSG00000171314,2154,1761,14505,2030,3057,2164,7978,2011,2709,1719,7281,1954,1981,2508,8039,2385
ENSG00000171307,997,832,920,931,1402,1092,1028,1061,966,807,546,753,954,1074,1097,921
ENSG00000165886,19,19,56,37,22,39,36,36,18,42,30,16,31,61,27,43
ENSG00000165887,0,0,2,0,1,0,2,0,1,0,0,0,0,0,1,0
ENSG00000241935,0,0,1,2,3,1,0,0,0,2,0,0,1,0,1,0
ENSG00000249967,442,677,530,444,753,947,710,982,520,662,385,609,491,1258,679,891
